6/7/2023 5:27:28	Lindsay	"Wordle 718 6/6*

⬜⬜⬜⬜⬜
⬜🟨🟨🟨🟨
⬜🟩🟩🟩🟩
⬜🟩🟩🟩🟩
⬜🟩🟩🟩🟩
🟩🟩🟩🟩🟩"	Orate, Cater, Water, Later	
6/7/2023 6:20:16	Neela	"Wordle 718 6/6*

⬜⬜⬜⬜⬜
🟨🟨⬜⬜🟨
⬜🟨🟩🟨⬜
⬜🟩🟩🟩🟩
⬜🟩🟩🟩🟩
🟩🟩🟩🟩🟩"	Atone, metal, water, cater	
6/7/2023 6:32:09	Dan	"Wordle 718 6/6*

⬛⬛⬛⬛⬛
⬛🟩🟩🟩🟩
⬛🟩🟩🟩🟩
⬛🟩🟩🟩🟩
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩"	Water, later, eater, tater	Cater, mater, dumb puzzle. 
6/7/2023 7:22:03	Fred	"Wordle 718 X/6*

⬜⬜⬜⬜⬜
⬜🟨🟨🟨🟨
🟨⬜🟨🟨🟨
⬜🟩🟩🟩🟩
⬜🟩🟩🟩🟩
⬜🟩🟩🟩🟩"	Orate, alert, cater, water, eater 	Brutal 
6/7/2023 7:39:20	Mandy	"Wordle 718 X/6*

⬜⬜⬜⬜⬜
🟨⬜⬜⬜🟨
⬜⬜🟨🟨🟩
⬜🟩⬜🟩🟩
⬜🟩⬜🟩🟩
⬜🟩⬜🟩🟩"	Above, clear, paper, maker	Bogus word!!
6/7/2023 7:52:31	Nancy	"Wordle 718 5/6*

⬜⬜⬜⬜⬜
⬜⬜🟨🟨🟨
🟨🟨🟨⬜🟨
🟩🟨🟨🟨🟨
🟩🟩🟩🟩🟩"	Opera, reach, heart	
6/7/2023 8:45:30	Sharon	"Wordle 718 5/6*

⬛⬛⬛⬛⬛
⬛🟨⬛⬛⬛
⬛🟨🟨🟨🟨
🟩🟨🟨🟨⬛
🟩🟩🟩🟩🟩"	Peony cheat heath	Ugh, no coffee
6/7/2023 9:22:53	Jeran	"Wordle 718 5/6*

⬛⬛⬛⬛⬛
🟨⬛⬛⬛🟨
⬛🟨🟨🟨🟨
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩"	Alone, great, cater	
