4/14/2023 5:40:55	Lindsay	"Wordle 664 4/6*

⬜⬜⬜⬜⬜
⬜⬜⬜⬜⬜
⬜🟩⬜⬜🟨
🟩🟩🟩🟩🟩"	Grand, Whose	
4/14/2023 7:42:20	Fred	"Wordle 664 3/6*

⬜⬜⬜⬜⬜
🟨⬜⬜🟨🟨
🟩🟩🟩🟩🟩"	Irate	
4/14/2023 8:10:18	Neela	"Wordle 664 5/6*

⬜⬜⬜⬜⬜
⬜🟨⬜⬜🟨
🟩⬜⬜🟩⬜
🟩⬜⬜🟩⬜
🟩🟩🟩🟩🟩"	Store, taped, tweet	
4/14/2023 8:12:16	Mandy	"Wordle 664 4/6*

⬜⬜⬜⬜⬜
⬜🟩⬜⬜🟨
🟩🟩🟨🟨⬜
🟩🟩🟩🟩🟩"	Phone, their	
4/14/2023 8:15:41	Nancy	"Wordle 664 4/6*

⬜⬜⬜⬜⬜
⬜⬜🟩⬜🟨
🟩⬜🟩🟩⬜
🟩🟩🟩🟩🟩"	Noise, tried	
4/14/2023 9:16:35	Becky	"Wordle 664 5/6*

⬛⬛⬛⬛⬛
⬛⬛⬛🟨🟨
⬛🟨🟨🟨⬛
🟩🟨⬛🟩⬛
🟩🟩🟩🟩🟩"	Orate, stein, timed	
4/14/2023 9:25:57	Dan	"Wordle 664 4/6*

⬛⬛⬛⬛⬛
⬛⬛🟨🟩⬛
🟩🟨⬛🟩⬛
🟩🟩🟩🟩🟩"	Water, timed	
4/14/2023 15:26:25	Sharon	"Wordle 664 3/6*

⬛⬛⬛⬛⬛
⬛⬛🟩⬛🟨
🟩🟩🟩🟩🟩"	Raise	
4/14/2023 20:25:21	Jeran	"Wordle 664 5/6*

⬛⬛⬛⬛⬛
⬛⬛⬛⬛🟨
⬛⬛⬛🟩⬛
🟩⬛⬛🟩⬛
🟩🟩🟩🟩🟩"	Adore, seven, tweet	
